Country,State ,City,Station,Last_Update,Latitude,Longitude,Pollutant_ID,Pollutant_Min,Pollutant_Max,Pollutant_Avg,Pollution Range,Pollution Category
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",05-02-2026 14:00,26.470859,74.646594,SO2,3,11,5,8,Good
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB",05-02-2026 14:00,26.902909,75.836858,OZONE,13,98,50,85,Good
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",05-02-2026 14:00,26.843698,75.766894,OZONE,3,178,167,175,Poor
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",05-02-2026 14:00,23.55519,74.44001,PM2.5,27,168,58,141,Moderate
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",05-02-2026 14:00,25.106006,76.469948,NO2,12,48,24,36,Good
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",05-02-2026 14:00,13.1036,80.2909,NH3,1,6,2,5,Good
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",05-02-2026 14:00,13.1036,80.2909,SO2,5,7,6,2,Good
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",05-02-2026 14:00,13.1036,80.2909,CO,44,60,53,16,Moderate
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",05-02-2026 14:00,13.0052189,80.2398125,PM2.5,NA,NA,NA,0,Severe
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB",05-02-2026 14:00,13.0052189,80.2398125,OZONE,2,9,7,7,Good
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB",05-02-2026 14:00,11.0328,77.0349,OZONE,4,7,5,3,Good
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",05-02-2026 14:00,10.942451,76.978996,SO2,22,24,22,2,Good
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",05-02-2026 14:00,9.865935,78.022669,SO2,NA,NA,NA,0,Severe
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",05-02-2026 14:00,9.865935,78.022669,CO,16,20,19,4,Good
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",05-02-2026 14:00,9.865935,78.022669,OZONE,NA,NA,NA,0,Severe
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",05-02-2026 14:00,11.258242,77.552761,SO2,9,14,12,5,Good
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",05-02-2026 14:00,10.423417,78.784889,PM10,24,67,45,43,Good
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB",05-02-2026 14:00,10.423417,78.784889,NH3,NA,NA,NA,0,Severe
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",05-02-2026 14:00,8.816428,78.099039,CO,18,40,27,22,Good
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",05-02-2026 14:00,17.540891,78.358528,PM2.5,92,190,141,98,Poor
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB",05-02-2026 14:00,17.540891,78.358528,OZONE,36,44,40,8,Good
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",05-02-2026 14:00,17.460103,78.334361,PM10,46,70,56,24,Moderate
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",05-02-2026 14:00,26.215415,73.070156,NO2,4,71,22,67,Good
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",05-02-2026 14:00,26.358805,73.047444,PM2.5,NA,NA,NA,0,Severe
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",05-02-2026 14:00,26.253384,72.976571,SO2,1,18,5,17,Good
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",05-02-2026 14:00,26.253384,72.976571,CO,17,30,27,13,Good
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",05-02-2026 14:00,26.506177,77.025989,NO2,17,48,28,31,Good
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB",05-02-2026 14:00,26.506177,77.025989,OZONE,5,82,39,77,Good
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB",05-02-2026 14:00,25.16409,75.858137,PM10,70,190,117,120,Poor
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",05-02-2026 14:00,24.5886166,73.6321397,OZONE,15,68,58,53,Moderate
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",05-02-2026 14:00,27.33853,88.614099,PM10,42,78,54,36,Moderate
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",05-02-2026 14:00,27.33853,88.614099,OZONE,21,24,23,3,Good
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",05-02-2026 14:00,13.0664,80.2112,PM2.5,33,101,64,68,Moderate
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",05-02-2026 14:00,13.1278,80.2642,PM2.5,38,164,75,126,Moderate
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",05-02-2026 14:00,13.1278,80.2642,PM10,55,127,98,72,Moderate
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",05-02-2026 14:00,24.041198,74.780702,OZONE,21,109,55,88,Moderate
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",05-02-2026 14:00,26.031443,76.359327,PM2.5,43,329,120,286,Poor
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",05-02-2026 14:00,26.031443,76.359327,SO2,2,9,4,7,Good
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",05-02-2026 14:00,27.608912,75.153302,NH3,7,14,9,7,Good
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",05-02-2026 14:00,27.608912,75.153302,OZONE,11,112,66,101,Moderate
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",05-02-2026 14:00,29.931624,73.864511,OZONE,3,184,184,181,Poor
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",05-02-2026 14:00,26.159933,75.780517,NH3,5,13,9,8,Good
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",05-02-2026 14:00,24.5886166,73.6321397,PM2.5,NA,NA,NA,0,Severe
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",05-02-2026 14:00,24.5886166,73.6321397,NO2,NA,NA,NA,0,Severe
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",05-02-2026 14:00,24.5886166,73.6321397,NH3,NA,NA,NA,0,Severe
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",05-02-2026 14:00,27.213494,73.734444,PM10,71,192,114,121,Poor
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",05-02-2026 14:00,27.213494,73.734444,SO2,4,11,6,7,Good
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",05-02-2026 14:00,25.771061,73.340227,NO2,31,58,44,27,Good
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",05-02-2026 14:00,13.1662,80.2584,NO2,4,8,5,4,Good
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB",05-02-2026 14:00,13.1662,80.2584,CO,24,32,29,8,Good
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",05-02-2026 14:00,13.164544,80.26285,SO2,9,22,16,13,Good
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",05-02-2026 14:00,24.885261,72.857549,SO2,2,20,6,18,Good
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",05-02-2026 14:00,29.931624,73.864511,PM10,107,500,183,393,Poor
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-02-2026 14:00,17.349694,78.451437,OZONE,22,27,24,5,Good
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",05-02-2026 14:00,23.8175497,91.2726974,PM10,29,69,48,40,Good
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",05-02-2026 14:00,23.8175497,91.2726974,NO2,13,14,13,1,Good
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",05-02-2026 14:00,23.8175497,91.2726974,NH3,3,5,4,2,Good
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",05-02-2026 14:00,23.8175497,91.2726974,OZONE,2,8,4,6,Good
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB",05-02-2026 14:00,27.23711,78.01936,PM10,95,199,136,104,Poor
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",05-02-2026 14:00,27.106972,78.000111,PM10,79,338,131,259,Poor
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB",05-02-2026 14:00,27.106972,78.000111,SO2,10,23,15,13,Good
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",05-02-2026 14:00,17.5184,78.278777,CO,18,52,26,34,Good
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",05-02-2026 14:00,17.5316895,78.218939,PM10,64,142,90,78,Moderate
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",05-02-2026 14:00,17.5316895,78.218939,OZONE,18,19,18,1,Good
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-02-2026 14:00,17.585705,78.126199,PM10,75,81,78,6,Moderate
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-02-2026 14:00,17.585705,78.126199,NH3,3,5,4,2,Good
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-02-2026 14:00,17.585705,78.126199,SO2,13,17,14,4,Good
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-02-2026 14:00,17.585705,78.126199,CO,24,50,39,26,Good
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB",05-02-2026 14:00,17.585705,78.126199,OZONE,12,32,18,20,Good
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",05-02-2026 14:00,28.685382,77.453839,PM2.5,160,371,250,211,Very Poor
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",05-02-2026 14:00,28.6603346,77.3572563,NO2,24,105,64,81,Moderate
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",05-02-2026 14:00,28.6603346,77.3572563,OZONE,8,89,44,81,Good
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",05-02-2026 14:00,26.730136,83.433859,CO,4,10,6,6,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",05-02-2026 14:00,28.47272,77.482,PM2.5,82,304,198,222,Poor
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",05-02-2026 14:00,27.19865833,78.00598056,PM2.5,65,500,246,435,Very Poor
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",05-02-2026 14:00,27.19412,77.96237,PM2.5,59,334,114,275,Poor
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",05-02-2026 14:00,27.19412,77.96237,PM10,92,399,145,307,Poor
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",05-02-2026 14:00,27.19412,77.96237,OZONE,1,33,8,32,Good
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",05-02-2026 14:00,27.169338,78.03582,OZONE,NA,NA,NA,0,Severe
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB",05-02-2026 14:00,27.19862,77.92066,NO2,36,37,36,1,Good
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",05-02-2026 14:00,27.168897,78.37696,NO2,17,17,17,0,Good
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",05-02-2026 14:00,27.168897,78.37696,CO,3,50,28,47,Good
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",05-02-2026 14:00,28.646233,77.358075,PM2.5,172,355,294,183,Very Poor
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",05-02-2026 14:00,28.646233,77.358075,PM10,138,249,180,111,Poor
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",05-02-2026 14:00,28.646233,77.358075,NH3,19,24,22,5,Good
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",05-02-2026 14:00,17.528544,78.286195,SO2,11,15,14,4,Good
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",05-02-2026 14:00,17.417094,78.457437,PM10,85,108,93,23,Moderate
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-02-2026 14:00,17.349694,78.451437,PM10,80,156,133,76,Poor
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB",05-02-2026 14:00,17.349694,78.451437,SO2,2,8,5,6,Good
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",05-02-2026 14:00,17.544899,78.486949,NO2,15,19,15,4,Good
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",05-02-2026 14:00,17.544899,78.486949,SO2,NA,NA,NA,0,Severe
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",05-02-2026 14:00,28.964949,77.278761,PM10,98,185,144,87,Poor
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",05-02-2026 14:00,25.4547,78.6039,SO2,17,22,20,5,Good
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",05-02-2026 14:00,26.509954,80.249612,CO,32,44,40,12,Good
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",05-02-2026 14:00,26.509954,80.249612,OZONE,15,17,16,2,Good
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",05-02-2026 14:00,26.4703136,80.3229863,SO2,13,16,15,3,Good
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",05-02-2026 14:00,26.4703136,80.3229863,OZONE,6,18,12,12,Good
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",05-02-2026 14:00,26.766433,80.927299,PM2.5,28,91,55,63,Moderate
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",05-02-2026 14:00,26.766433,80.927299,NH3,4,4,4,0,Good
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",05-02-2026 14:00,26.766433,80.927299,OZONE,18,66,46,48,Good
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",05-02-2026 14:00,26.86812,81.005119,NO2,6,8,7,2,Good
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",05-02-2026 14:00,26.906111,80.948222,PM10,85,115,102,30,Poor
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",05-02-2026 14:00,26.906111,80.948222,OZONE,10,41,31,31,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",05-02-2026 14:00,26.90723,80.98579,CO,10,14,11,4,Good
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",05-02-2026 14:00,26.90723,80.98579,OZONE,8,28,18,20,Good
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",05-02-2026 14:00,28.856664,78.772638,SO2,20,52,29,32,Good
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",05-02-2026 14:00,28.856664,78.772638,OZONE,17,24,19,7,Good
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",05-02-2026 14:00,28.849399,78.742362,PM10,76,136,95,60,Moderate
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",05-02-2026 14:00,28.802625,78.753728,OZONE,27,39,31,12,Good
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",05-02-2026 14:00,29.4723508,77.7194031,NO2,27,62,37,35,Good
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",05-02-2026 14:00,26.83399722,80.8917361,CO,1,74,42,73,Good
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",05-02-2026 14:00,26.83399722,80.8917361,OZONE,9,44,23,35,Good
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",05-02-2026 14:00,28.999264,77.7590354,PM10,NA,NA,NA,0,Severe
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",05-02-2026 14:00,28.999264,77.7590354,NO2,NA,NA,NA,0,Severe
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",05-02-2026 14:00,29.06351,77.709723,OZONE,16,117,63,101,Moderate
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",05-02-2026 14:00,25.44919916,81.82735986,OZONE,10,18,12,8,Good
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",05-02-2026 14:00,25.301778,82.996789,NH3,1,1,1,0,Good
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",05-02-2026 14:00,25.262326,82.995408,NH3,1,3,2,2,Good
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",05-02-2026 14:00,28.5447608,77.3231257,PM2.5,142,323,278,181,Very Poor
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",05-02-2026 14:00,28.5447608,77.3231257,NO2,27,115,67,88,Moderate
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB",05-02-2026 14:00,28.5447608,77.3231257,OZONE,8,15,9,7,Good
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD",05-02-2026 14:00,28.6245479,77.3577104,PM2.5,89,309,206,220,Very Poor
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB",05-02-2026 14:00,28.56923,77.393848,SO2,6,16,9,10,Good
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",05-02-2026 14:00,25.425602,81.917152,NO2,6,6,6,0,Good
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",05-02-2026 14:00,28.840739,78.697531,NO2,19,71,45,52,Good
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",05-02-2026 14:00,28.840739,78.697531,NH3,5,15,7,10,Good
India,Uttar_Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",05-02-2026 14:00,28.557054,77.453663,NH3,12,20,16,8,Good
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",05-02-2026 14:00,27.571409,77.655757,SO2,18,26,19,8,Good
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",05-02-2026 14:00,27.571409,77.655757,OZONE,15,15,15,0,Good
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",05-02-2026 14:00,30.269444,78.044167,PM10,46,132,83,86,Moderate
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",05-02-2026 14:00,30.269444,78.044167,CO,2,4,3,2,Good
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",05-02-2026 14:00,30.269444,78.044167,OZONE,8,56,30,48,Good
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",05-02-2026 14:00,29.2124114,78.9611753,OZONE,NA,NA,NA,0,Severe
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",05-02-2026 14:00,30.075911,78.2859547,PM10,24,41,36,17,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",05-02-2026 14:00,30.075911,78.2859547,SO2,1,1,1,0,Good
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",05-02-2026 14:00,30.075911,78.2859547,CO,38,38,38,0,Good
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",05-02-2026 14:00,23.685297,86.945968,OZONE,14,50,34,36,Good
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",05-02-2026 14:00,23.618183,87.105718,PM10,46,148,100,102,Moderate
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",05-02-2026 14:00,23.618183,87.105718,OZONE,7,38,22,31,Good
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",05-02-2026 14:00,23.616515,87.119133,NO2,16,32,26,16,Good
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",05-02-2026 14:00,22.7605581,88.3617589,OZONE,1,49,25,48,Good
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",05-02-2026 14:00,23.508764,87.35444,NO2,27,51,38,24,Good
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",05-02-2026 14:00,23.508764,87.35444,OZONE,4,41,27,37,Good
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",05-02-2026 14:00,23.549395,87.300496,PM10,49,132,97,83,Moderate
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",05-02-2026 14:00,23.549395,87.300496,NO2,26,37,31,11,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",05-02-2026 14:00,22.06047,88.109737,NH3,6,6,6,0,Good
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",05-02-2026 14:00,22.06047,88.109737,SO2,13,24,15,11,Good
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",05-02-2026 14:00,22.629801,88.352017,PM10,69,405,177,336,Poor
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB",05-02-2026 14:00,22.629801,88.352017,NO2,30,174,84,144,Moderate
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",05-02-2026 14:00,22.554954,88.292568,PM10,38,182,100,144,Moderate
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",05-02-2026 14:00,22.6025571,88.3105664,NH3,6,8,7,2,Good
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB",05-02-2026 14:00,22.6025571,88.3105664,OZONE,15,128,66,113,Moderate
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",05-02-2026 14:00,22.611968,88.347422,NO2,12,30,22,18,Good
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",05-02-2026 14:00,22.611968,88.347422,NH3,7,28,16,21,Good
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB",05-02-2026 14:00,22.611968,88.347422,CO,44,128,67,84,Moderate
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB",05-02-2026 14:00,22.5687319,88.2797276,NH3,4,25,10,21,Good
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",05-02-2026 14:00,22.5367507,88.3638022,PM10,66,353,139,287,Poor
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",05-02-2026 14:00,22.5367507,88.3638022,CO,17,136,37,119,Good
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",05-02-2026 14:00,22.58157048,88.41002457,SO2,7,20,11,13,Good
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",05-02-2026 14:00,22.55664,88.342674,PM2.5,62,290,135,228,Poor
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB",05-02-2026 14:00,22.55664,88.342674,PM10,65,170,109,105,Poor
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",05-02-2026 14:00,22.627847,88.380669,PM2.5,82,385,205,303,Very Poor
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",05-02-2026 14:00,22.627847,88.380669,PM10,85,408,180,323,Poor
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",05-02-2026 14:00,22.627847,88.380669,NH3,12,16,13,4,Good
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",05-02-2026 14:00,22.627847,88.380669,SO2,8,14,10,6,Good
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",05-02-2026 14:00,22.51106,88.35142,CO,46,139,56,93,Moderate
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",05-02-2026 14:00,22.5448082,88.3403691,PM2.5,17,62,21,45,Good
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",05-02-2026 14:00,22.5448082,88.3403691,SO2,5,26,16,21,Good
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB",05-02-2026 14:00,22.5448082,88.3403691,OZONE,8,60,30,52,Good
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",05-02-2026 14:00,26.10887,91.589544,CO,21,60,37,39,Good
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",05-02-2026 14:00,26.1875,91.744194,PM2.5,115,390,269,275,Very Poor
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",05-02-2026 14:00,26.1875,91.744194,CO,11,96,24,85,Good
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA",05-02-2026 14:00,26.181742,91.78063,PM2.5,64,381,230,317,Very Poor
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",05-02-2026 14:00,26.349082,92.68449,SO2,3,14,11,11,Good
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",05-02-2026 14:00,26.349082,92.68449,CO,2,24,15,22,Good
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",05-02-2026 14:00,26.446912,91.439057,NH3,NA,NA,NA,0,Severe
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA",05-02-2026 14:00,26.446912,91.439057,CO,20,21,21,1,Good
India,Assam,Silchar,"Tarapur, Silchar - PCBA",05-02-2026 14:00,24.82827,92.79525,PM10,31,97,59,66,Moderate
India,Assam,Silchar,"Tarapur, Silchar - PCBA",05-02-2026 14:00,24.82827,92.79525,NO2,19,29,26,10,Good
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",05-02-2026 14:00,26.987634,94.636574,PM10,33,98,56,65,Moderate
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",05-02-2026 14:00,26.987634,94.636574,CO,21,98,31,77,Good
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",05-02-2026 14:00,27.103358,93.679645,CO,13,44,19,31,Good
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB",05-02-2026 14:00,27.103358,93.679645,OZONE,6,6,6,0,Good
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",05-02-2026 14:00,26.071318,91.87488,NH3,4,4,4,0,Good
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA",05-02-2026 14:00,26.071318,91.87488,SO2,28,32,32,4,Good
